,Date (MST),Date (MPT),Asset Short Name,Asset Name,Asset Grouping,Volume,Maximum Capability,System Capability,Fuel Type,Sub Fuel Type,Planning Area,Region,timestamp
580338,2020-12-30 15:00:00,2020-12-30 15:00:00,VXH1,VXH1 Vauxhall,VXH1,0.258444446010722,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-30
580339,2020-12-30 16:00:00,2020-12-30 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-30
580340,2020-12-30 17:00:00,2020-12-30 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-30
580341,2020-12-30 18:00:00,2020-12-30 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-30
580342,2020-12-30 19:00:00,2020-12-30 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-30
580343,2020-12-30 20:00:00,2020-12-30 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-30
580344,2020-12-30 21:00:00,2020-12-30 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-30
580345,2020-12-30 22:00:00,2020-12-30 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-30
580346,2020-12-30 23:00:00,2020-12-30 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-30
580347,2020-12-31 00:00:00,2020-12-31 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580348,2020-12-31 01:00:00,2020-12-31 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580349,2020-12-31 02:00:00,2020-12-31 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580350,2020-12-31 03:00:00,2020-12-31 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580351,2020-12-31 04:00:00,2020-12-31 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580352,2020-12-31 05:00:00,2020-12-31 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580353,2020-12-31 06:00:00,2020-12-31 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580354,2020-12-31 07:00:00,2020-12-31 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580355,2020-12-31 08:00:00,2020-12-31 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0821666617691516,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580356,2020-12-31 09:00:00,2020-12-31 09:00:00,VXH1,VXH1 Vauxhall,VXH1,1.6363888374136557,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580357,2020-12-31 10:00:00,2020-12-31 10:00:00,VXH1,VXH1 Vauxhall,VXH1,6.050222108893924,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580358,2020-12-31 11:00:00,2020-12-31 11:00:00,VXH1,VXH1 Vauxhall,VXH1,7.650166487163967,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580359,2020-12-31 12:00:00,2020-12-31 12:00:00,VXH1,VXH1 Vauxhall,VXH1,6.916944359673394,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580360,2020-12-31 13:00:00,2020-12-31 13:00:00,VXH1,VXH1 Vauxhall,VXH1,6.577888849576314,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580361,2020-12-31 14:00:00,2020-12-31 14:00:00,VXH1,VXH1 Vauxhall,VXH1,8.810110975636377,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580362,2020-12-31 15:00:00,2020-12-31 15:00:00,VXH1,VXH1 Vauxhall,VXH1,4.736277676820755,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580363,2020-12-31 16:00:00,2020-12-31 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.2392222227984004,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580364,2020-12-31 17:00:00,2020-12-31 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580365,2020-12-31 18:00:00,2020-12-31 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580366,2020-12-31 19:00:00,2020-12-31 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580367,2020-12-31 20:00:00,2020-12-31 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580368,2020-12-31 21:00:00,2020-12-31 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580369,2020-12-31 22:00:00,2020-12-31 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
580370,2020-12-31 23:00:00,2020-12-31 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2020-12-31
183360,2021-01-01 00:00:00,2021-01-01 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183361,2021-01-01 01:00:00,2021-01-01 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183362,2021-01-01 02:00:00,2021-01-01 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183363,2021-01-01 03:00:00,2021-01-01 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183364,2021-01-01 04:00:00,2021-01-01 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183365,2021-01-01 05:00:00,2021-01-01 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183366,2021-01-01 06:00:00,2021-01-01 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183367,2021-01-01 07:00:00,2021-01-01 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183368,2021-01-01 08:00:00,2021-01-01 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.126999993936883,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183369,2021-01-01 09:00:00,2021-01-01 09:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7414999611179034,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183370,2021-01-01 10:00:00,2021-01-01 10:00:00,VXH1,VXH1 Vauxhall,VXH1,2.790499993231561,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183371,2021-01-01 11:00:00,2021-01-01 11:00:00,VXH1,VXH1 Vauxhall,VXH1,3.1192221657435097,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183372,2021-01-01 12:00:00,2021-01-01 12:00:00,VXH1,VXH1 Vauxhall,VXH1,4.633944336043464,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183373,2021-01-01 13:00:00,2021-01-01 13:00:00,VXH1,VXH1 Vauxhall,VXH1,3.5961665966775684,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183374,2021-01-01 14:00:00,2021-01-01 14:00:00,VXH1,VXH1 Vauxhall,VXH1,1.6598888825045692,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183375,2021-01-01 15:00:00,2021-01-01 15:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183376,2021-01-01 16:00:00,2021-01-01 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183377,2021-01-01 17:00:00,2021-01-01 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183378,2021-01-01 18:00:00,2021-01-01 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183379,2021-01-01 19:00:00,2021-01-01 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183380,2021-01-01 20:00:00,2021-01-01 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183381,2021-01-01 21:00:00,2021-01-01 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183382,2021-01-01 22:00:00,2021-01-01 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183383,2021-01-01 23:00:00,2021-01-01 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-01
183384,2021-01-02 00:00:00,2021-01-02 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183385,2021-01-02 01:00:00,2021-01-02 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183386,2021-01-02 02:00:00,2021-01-02 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183387,2021-01-02 03:00:00,2021-01-02 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183388,2021-01-02 04:00:00,2021-01-02 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183389,2021-01-02 05:00:00,2021-01-02 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183390,2021-01-02 06:00:00,2021-01-02 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183391,2021-01-02 07:00:00,2021-01-02 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183392,2021-01-02 08:00:00,2021-01-02 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183393,2021-01-02 09:00:00,2021-01-02 09:00:00,VXH1,VXH1 Vauxhall,VXH1,3.7926110189821984,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183394,2021-01-02 10:00:00,2021-01-02 10:00:00,VXH1,VXH1 Vauxhall,VXH1,9.807610902786257,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183395,2021-01-02 11:00:00,2021-01-02 11:00:00,VXH1,VXH1 Vauxhall,VXH1,7.012221947775947,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183396,2021-01-02 12:00:00,2021-01-02 12:00:00,VXH1,VXH1 Vauxhall,VXH1,3.665777671999401,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183397,2021-01-02 13:00:00,2021-01-02 13:00:00,VXH1,VXH1 Vauxhall,VXH1,2.7936665687296127,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183398,2021-01-02 14:00:00,2021-01-02 14:00:00,VXH1,VXH1 Vauxhall,VXH1,3.060111063983705,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183399,2021-01-02 15:00:00,2021-01-02 15:00:00,VXH1,VXH1 Vauxhall,VXH1,2.772333305610551,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183400,2021-01-02 16:00:00,2021-01-02 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.2035555561052428,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183401,2021-01-02 17:00:00,2021-01-02 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183402,2021-01-02 18:00:00,2021-01-02 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183403,2021-01-02 19:00:00,2021-01-02 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183404,2021-01-02 20:00:00,2021-01-02 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183405,2021-01-02 21:00:00,2021-01-02 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183406,2021-01-02 22:00:00,2021-01-02 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183407,2021-01-02 23:00:00,2021-01-02 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-02
183408,2021-01-03 00:00:00,2021-01-03 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183409,2021-01-03 01:00:00,2021-01-03 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183410,2021-01-03 02:00:00,2021-01-03 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183411,2021-01-03 03:00:00,2021-01-03 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183412,2021-01-03 04:00:00,2021-01-03 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183413,2021-01-03 05:00:00,2021-01-03 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183414,2021-01-03 06:00:00,2021-01-03 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183415,2021-01-03 07:00:00,2021-01-03 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183416,2021-01-03 08:00:00,2021-01-03 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183417,2021-01-03 09:00:00,2021-01-03 09:00:00,VXH1,VXH1 Vauxhall,VXH1,1.4128888567123148,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183418,2021-01-03 10:00:00,2021-01-03 10:00:00,VXH1,VXH1 Vauxhall,VXH1,2.870055509739452,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183419,2021-01-03 11:00:00,2021-01-03 11:00:00,VXH1,VXH1 Vauxhall,VXH1,1.11166667405102,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183420,2021-01-03 12:00:00,2021-01-03 12:00:00,VXH1,VXH1 Vauxhall,VXH1,5.050888785719872,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183421,2021-01-03 13:00:00,2021-01-03 13:00:00,VXH1,VXH1 Vauxhall,VXH1,7.779555408027437,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183422,2021-01-03 14:00:00,2021-01-03 14:00:00,VXH1,VXH1 Vauxhall,VXH1,10.15472201930152,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183423,2021-01-03 15:00:00,2021-01-03 15:00:00,VXH1,VXH1 Vauxhall,VXH1,6.197222069236967,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183424,2021-01-03 16:00:00,2021-01-03 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.3658333232833279,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183425,2021-01-03 17:00:00,2021-01-03 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183426,2021-01-03 18:00:00,2021-01-03 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183427,2021-01-03 19:00:00,2021-01-03 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183428,2021-01-03 20:00:00,2021-01-03 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183429,2021-01-03 21:00:00,2021-01-03 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183430,2021-01-03 22:00:00,2021-01-03 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183431,2021-01-03 23:00:00,2021-01-03 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-03
183432,2021-01-04 00:00:00,2021-01-04 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183433,2021-01-04 01:00:00,2021-01-04 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183434,2021-01-04 02:00:00,2021-01-04 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183435,2021-01-04 03:00:00,2021-01-04 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183436,2021-01-04 04:00:00,2021-01-04 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183437,2021-01-04 05:00:00,2021-01-04 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183438,2021-01-04 06:00:00,2021-01-04 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183439,2021-01-04 07:00:00,2021-01-04 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183440,2021-01-04 08:00:00,2021-01-04 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.1423333259092437,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183441,2021-01-04 09:00:00,2021-01-04 09:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7424999532434675,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183442,2021-01-04 10:00:00,2021-01-04 10:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7999999523162842,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183443,2021-01-04 11:00:00,2021-01-04 11:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7999999523162842,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183444,2021-01-04 12:00:00,2021-01-04 12:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7999999523162842,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183445,2021-01-04 13:00:00,2021-01-04 13:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7999999523162842,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183446,2021-01-04 14:00:00,2021-01-04 14:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7999999523162842,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183447,2021-01-04 15:00:00,2021-01-04 15:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7266666225261158,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183448,2021-01-04 16:00:00,2021-01-04 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.055,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183449,2021-01-04 17:00:00,2021-01-04 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183450,2021-01-04 18:00:00,2021-01-04 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183451,2021-01-04 19:00:00,2021-01-04 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183452,2021-01-04 20:00:00,2021-01-04 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183453,2021-01-04 21:00:00,2021-01-04 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183454,2021-01-04 22:00:00,2021-01-04 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183455,2021-01-04 23:00:00,2021-01-04 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-04
183456,2021-01-05 00:00:00,2021-01-05 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183457,2021-01-05 01:00:00,2021-01-05 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183458,2021-01-05 02:00:00,2021-01-05 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183459,2021-01-05 03:00:00,2021-01-05 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183460,2021-01-05 04:00:00,2021-01-05 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183461,2021-01-05 05:00:00,2021-01-05 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183462,2021-01-05 06:00:00,2021-01-05 06:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183463,2021-01-05 07:00:00,2021-01-05 07:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183464,2021-01-05 08:00:00,2021-01-05 08:00:00,VXH1,VXH1 Vauxhall,VXH1,0.012833332568407,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183465,2021-01-05 09:00:00,2021-01-05 09:00:00,VXH1,VXH1 Vauxhall,VXH1,1.0799999718699191,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183466,2021-01-05 10:00:00,2021-01-05 10:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7999999523162842,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183467,2021-01-05 11:00:00,2021-01-05 11:00:00,VXH1,VXH1 Vauxhall,VXH1,1.6688333064979977,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183468,2021-01-05 12:00:00,2021-01-05 12:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7999999523162842,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183469,2021-01-05 13:00:00,2021-01-05 13:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7999999523162842,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183470,2021-01-05 14:00:00,2021-01-05 14:00:00,VXH1,VXH1 Vauxhall,VXH1,1.7999999523162842,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183471,2021-01-05 15:00:00,2021-01-05 15:00:00,VXH1,VXH1 Vauxhall,VXH1,1.5073332893517282,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183472,2021-01-05 16:00:00,2021-01-05 16:00:00,VXH1,VXH1 Vauxhall,VXH1,0.1639999902248382,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183473,2021-01-05 17:00:00,2021-01-05 17:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183474,2021-01-05 18:00:00,2021-01-05 18:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183475,2021-01-05 19:00:00,2021-01-05 19:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183476,2021-01-05 20:00:00,2021-01-05 20:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183477,2021-01-05 21:00:00,2021-01-05 21:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183478,2021-01-05 22:00:00,2021-01-05 22:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183479,2021-01-05 23:00:00,2021-01-05 23:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-05
183480,2021-01-06 00:00:00,2021-01-06 00:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-06
183481,2021-01-06 01:00:00,2021-01-06 01:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-06
183482,2021-01-06 02:00:00,2021-01-06 02:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-06
183483,2021-01-06 03:00:00,2021-01-06 03:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-06
183484,2021-01-06 04:00:00,2021-01-06 04:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-06
183485,2021-01-06 05:00:00,2021-01-06 05:00:00,VXH1,VXH1 Vauxhall,VXH1,0.0,22.0,22.0,SOLAR,SOLAR,52,South,2021-01-06
